customer_id,age,gender,income,region,signup_date,preferred_category
CUST_01434,26,F,37856,North,2022-12-10,Home & Garden
CUST_01435,37,M,20493,South,2022-01-01,Sports
CUST_01436,35,Other,75961,Central,2022-05-22,Electronics
CUST_01437,40,M,32824,Central,2022-03-16,Electronics
CUST_01438,20,F,44552,Central,2022-01-29,Food & Beverage
CUST_01439,62,F,69787,East,2023-01-02,Home & Garden
CUST_01440,62,Other,36893,West,2023-01-28,Sports
CUST_01441,71,Other,74388,West,2022-02-27,Electronics
CUST_01442,22,M,41699,East,2022-08-29,Home & Garden
CUST_01443,31,M,39317,Central,2022-02-08,Sports
CUST_01444,48,Other,32325,West,2022-01-31,Electronics
CUST_01445,34,F,41870,East,2023-01-30,Beauty
CUST_01446,27,M,66826,North,2022-10-12,Beauty
CUST_01447,45,F,44555,East,2022-09-29,Food & Beverage
CUST_01448,25,M,76053,East,2022-12-13,Food & Beverage
CUST_01449,57,F,55893,East,2022-01-02,Home & Garden
CUST_01450,53,Other,57636,North,2023-01-10,Clothing
CUST_01451,64,M,38741,East,2022-07-16,Beauty
CUST_01452,19,F,79310,East,2022-01-24,Food & Beverage
CUST_01453,71,Other,70591,West,2022-10-18,Sports
CUST_01454,26,Other,69976,North,2022-02-27,Clothing
CUST_01455,34,F,51935,South,2022-03-20,Home & Garden
CUST_01456,31,Other,30025,West,2022-08-10,Sports
CUST_01457,30,F,58710,North,2022-09-17,Sports
CUST_01458,32,M,65922,North,2022-08-11,Food & Beverage
CUST_01459,50,Other,66132,Central,2022-03-03,Home & Garden
CUST_01460,48,M,63258,Central,2022-11-01,Sports
CUST_01461,64,M,62394,South,2023-01-02,Clothing
CUST_01462,47,M,41606,North,2023-01-07,Clothing
CUST_01463,22,M,42528,West,2022-01-02,Electronics
CUST_01464,30,F,32501,South,2022-02-13,Food & Beverage
CUST_01465,53,F,76314,West,2022-05-21,Sports
CUST_01466,73,F,94444,North,2022-11-13,Beauty
CUST_01467,56,M,115635,South,2022-02-28,Food & Beverage
CUST_01468,52,F,60104,Central,2022-01-06,Home & Garden
CUST_01469,22,M,62447,West,2022-05-13,Sports
CUST_01470,48,Other,52722,East,2022-11-21,Food & Beverage
CUST_01471,34,M,59783,East,2022-10-06,Beauty
CUST_01472,62,Other,36820,North,2022-11-20,Food & Beverage
CUST_01473,44,M,52319,West,2022-03-19,Electronics
CUST_01474,37,M,39471,Central,2022-07-13,Clothing
CUST_01475,31,M,49730,South,2022-02-14,Beauty
CUST_01476,38,M,41036,East,2022-02-09,Beauty
CUST_01477,18,F,65933,Central,2022-02-23,Electronics
CUST_01478,31,Other,68532,North,2022-04-24,Home & Garden
CUST_01479,58,M,61809,South,2022-05-09,Sports
CUST_01480,71,M,42607,South,2022-08-14,Food & Beverage
CUST_01481,62,Other,31232,East,2022-04-30,Beauty
CUST_01482,68,Other,68772,East,2022-08-11,Home & Garden
CUST_01483,34,F,55786,East,2022-11-17,Home & Garden
CUST_01484,35,F,19774,South,2022-07-09,Home & Garden
CUST_01485,47,F,58542,Central,2022-08-10,Sports
CUST_01486,72,F,62600,Central,2022-07-15,Electronics
CUST_01487,33,M,25039,Central,2022-11-18,Beauty
CUST_01488,64,F,66298,Central,2022-05-04,Beauty
CUST_01489,29,Other,27641,Central,2022-01-18,Food & Beverage
CUST_01490,27,F,40535,North,2022-10-06,Home & Garden
CUST_01491,18,M,27759,East,2022-07-10,Food & Beverage
CUST_01492,21,Other,38563,East,2022-04-02,Food & Beverage
CUST_01493,73,F,31388,East,2022-11-02,Clothing
CUST_01494,36,M,76171,Central,2022-02-26,Clothing
CUST_01495,35,M,50871,Central,2022-08-26,Home & Garden
CUST_01496,57,Other,46635,East,2022-10-11,Beauty
CUST_01497,49,M,78270,North,2022-11-24,Beauty
CUST_01498,41,F,77090,East,2022-08-02,Food & Beverage
CUST_01499,72,F,48143,West,2022-02-12,Home & Garden
CUST_01500,45,Other,61409,North,2022-01-14,Sports
CUST_01501,23,Other,44033,Central,2022-02-07,Clothing
CUST_01502,65,F,53770,South,2022-09-13,Beauty
CUST_01503,25,Other,34496,West,2022-06-18,Beauty
CUST_01504,25,F,64327,Central,2022-06-23,Food & Beverage
CUST_01505,53,M,79165,Central,2022-10-16,Clothing
CUST_01506,49,F,75037,North,2022-07-16,Home & Garden
CUST_01507,18,M,56707,East,2023-01-22,Beauty
CUST_01508,72,Other,18118,South,2022-07-18,Beauty
CUST_01509,25,F,43160,North,2022-01-11,Clothing
CUST_01510,45,F,53745,South,2022-05-08,Beauty
CUST_01511,67,F,29040,West,2023-02-04,Food & Beverage
CUST_01512,37,F,25945,East,2022-01-19,Sports
CUST_01513,29,F,85197,West,2022-01-11,Electronics
CUST_01514,36,F,72395,North,2022-01-29,Beauty
CUST_01515,63,Other,65916,Central,2023-01-10,Sports
CUST_01516,62,M,69826,West,2022-09-04,Clothing
CUST_01517,45,Other,31968,North,2022-01-26,Beauty
CUST_01518,67,F,37946,Central,2022-02-10,Food & Beverage
CUST_01519,63,F,60165,North,2022-05-05,Clothing
CUST_01520,73,M,61739,South,2022-06-23,Food & Beverage
CUST_01521,26,F,28003,Central,2022-11-17,Home & Garden
CUST_01522,29,M,58717,East,2022-12-05,Beauty
CUST_01523,23,M,54105,North,2022-12-06,Home & Garden
CUST_01524,51,F,74323,South,2022-03-31,Food & Beverage
CUST_01525,45,Other,61840,North,2022-04-20,Electronics
CUST_01526,22,F,87886,East,2022-04-08,Clothing
CUST_01527,28,M,48251,Central,2022-05-21,Clothing
CUST_01528,50,F,33156,North,2022-12-20,Clothing
CUST_01529,69,Other,87238,West,2022-07-28,Beauty
CUST_01530,60,F,62903,West,2022-11-25,Home & Garden
CUST_01531,28,F,54221,West,2022-02-11,Electronics
CUST_01532,43,M,38630,Central,2022-09-26,Clothing
CUST_01533,25,Other,48475,East,2022-08-24,Electronics
CUST_01534,36,F,47456,Central,2022-06-07,Clothing
CUST_01535,47,M,32360,North,2022-02-16,Beauty
CUST_01536,19,Other,15000,South,2022-05-12,Clothing
CUST_01537,35,Other,47006,East,2022-05-23,Food & Beverage
CUST_01538,71,M,70372,North,2022-07-12,Home & Garden
CUST_01539,27,Other,81090,Central,2022-09-24,Food & Beverage
CUST_01540,28,M,75182,North,2022-05-19,Electronics
CUST_01541,67,F,76465,East,2022-08-27,Home & Garden
CUST_01542,57,Other,34430,Central,2022-05-13,Sports
CUST_01543,36,Other,60547,East,2022-09-16,Home & Garden
CUST_01544,39,Other,66079,South,2022-06-26,Food & Beverage
CUST_01545,48,F,67407,East,2022-01-15,Clothing
CUST_01546,18,M,53782,West,2022-03-07,Electronics
CUST_01547,59,M,58031,South,2022-06-19,Beauty
CUST_01548,55,M,96236,South,2023-01-02,Beauty
CUST_01549,34,M,74520,Central,2023-01-17,Sports
CUST_01550,25,M,65319,North,2022-12-13,Food & Beverage
CUST_01551,55,Other,69080,North,2022-08-11,Home & Garden
CUST_01552,50,Other,46122,East,2022-10-02,Sports
CUST_01553,71,Other,67952,North,2023-01-13,Sports
CUST_01554,26,M,57764,North,2022-04-18,Beauty
CUST_01555,40,M,72263,North,2022-10-07,Beauty
CUST_01556,55,M,41600,West,2022-01-12,Home & Garden
CUST_01557,67,F,70478,North,2023-01-06,Sports
CUST_01558,59,F,48737,West,2022-02-14,Beauty
CUST_01559,45,M,70577,South,2022-09-17,Beauty
CUST_01560,48,Other,60678,North,2022-11-30,Food & Beverage
CUST_01561,46,F,56283,North,2022-12-29,Beauty
CUST_01562,64,Other,49775,East,2022-11-22,Sports
CUST_01563,39,Other,54306,South,2022-04-11,Home & Garden
CUST_01564,59,M,47050,Central,2022-02-10,Beauty
CUST_01565,74,Other,49373,North,2022-02-23,Food & Beverage
CUST_01566,48,M,64760,North,2022-01-22,Home & Garden
CUST_01567,53,M,22439,Central,2022-04-03,Clothing
CUST_01568,21,F,70282,Central,2022-11-11,Clothing
CUST_01569,21,F,70643,West,2022-12-07,Food & Beverage
CUST_01570,46,M,50353,North,2022-05-17,Sports
CUST_01571,24,F,58552,South,2022-06-11,Beauty
CUST_01572,38,F,36659,East,2022-07-31,Clothing
CUST_01573,67,M,63406,North,2022-12-18,Beauty
CUST_01574,42,M,38886,North,2022-11-25,Sports
CUST_01575,28,Other,15000,West,2022-08-12,Clothing
CUST_01576,43,M,80197,Central,2022-04-10,Electronics
CUST_01577,26,Other,34608,North,2022-08-13,Food & Beverage
CUST_01578,43,Other,53881,South,2022-05-09,Home & Garden
CUST_01579,51,F,59310,East,2022-08-27,Home & Garden
CUST_01580,61,M,64714,North,2022-03-17,Clothing
CUST_01581,68,M,55600,East,2022-05-26,Food & Beverage
CUST_01582,26,Other,61062,East,2022-05-15,Home & Garden
CUST_01583,57,Other,49897,North,2022-10-30,Electronics
CUST_01584,71,M,25456,North,2022-11-25,Clothing
CUST_01585,64,Other,54834,South,2022-08-12,Food & Beverage
CUST_01586,19,F,67504,West,2022-01-15,Sports
CUST_01587,54,F,35700,North,2022-11-09,Food & Beverage
CUST_01588,29,F,59517,South,2022-12-27,Electronics
CUST_01589,22,F,92568,West,2022-11-13,Home & Garden
CUST_01590,44,F,53530,West,2022-11-12,Beauty
CUST_01591,40,F,54532,West,2022-04-26,Beauty
CUST_01592,23,M,24015,North,2022-11-14,Clothing
CUST_01593,40,Other,33526,North,2022-05-01,Clothing
CUST_01594,63,M,39086,West,2023-01-22,Sports
CUST_01595,46,F,66676,Central,2022-06-28,Beauty
CUST_01596,44,F,36922,South,2022-06-13,Sports
CUST_01597,57,F,17835,East,2022-06-22,Sports
CUST_01598,42,M,62980,South,2022-12-30,Home & Garden
CUST_01599,34,F,40739,North,2022-08-14,Home & Garden
CUST_01600,37,F,24686,North,2022-10-10,Electronics
CUST_01601,69,F,69193,East,2022-08-14,Electronics
CUST_01602,29,Other,47666,Central,2022-10-27,Beauty
CUST_01603,35,Other,64869,Central,2022-10-26,Clothing
CUST_01604,53,Other,24086,East,2022-07-19,Sports
CUST_01605,74,Other,15000,Central,2022-01-01,Electronics
CUST_01606,48,F,57588,South,2022-09-02,Home & Garden
CUST_01607,50,F,32883,West,2022-11-23,Clothing
CUST_01608,60,Other,57303,Central,2022-10-31,Electronics
CUST_01609,41,M,57732,South,2022-12-08,Sports
CUST_01610,73,F,55160,West,2022-08-17,Clothing
CUST_01611,52,M,76286,West,2022-09-15,Food & Beverage
CUST_01612,19,M,111289,East,2022-08-15,Food & Beverage
CUST_01613,42,M,62617,Central,2022-11-20,Clothing
CUST_01614,44,Other,92543,West,2022-04-22,Home & Garden
CUST_01615,52,M,22899,North,2022-10-10,Home & Garden
CUST_01616,31,F,48182,Central,2023-01-24,Home & Garden
CUST_01617,68,M,29415,West,2022-10-30,Home & Garden
CUST_01618,66,F,41973,North,2022-03-10,Home & Garden
CUST_01619,64,Other,49318,North,2022-11-03,Electronics
CUST_01620,52,F,94645,West,2022-12-14,Electronics
CUST_01621,51,Other,56280,Central,2022-06-02,Electronics
CUST_01622,74,M,77120,Central,2022-06-22,Sports
CUST_01623,71,Other,46573,East,2022-03-03,Sports
CUST_01624,73,Other,44234,South,2022-07-13,Beauty
CUST_01625,73,Other,23374,West,2022-01-07,Food & Beverage
CUST_01626,18,F,93817,North,2022-03-07,Clothing
CUST_01627,34,F,84236,East,2022-11-15,Sports
CUST_01628,58,Other,59726,Central,2022-08-25,Home & Garden
CUST_01629,31,Other,50445,East,2022-05-02,Beauty
CUST_01630,59,F,57036,North,2022-08-06,Electronics
CUST_01631,43,Other,28699,South,2022-04-01,Electronics
CUST_01632,55,F,64829,East,2022-07-08,Beauty
CUST_01633,73,F,82249,Central,2023-02-04,Sports
CUST_01634,31,F,83422,North,2022-12-07,Electronics
CUST_01635,54,M,24094,West,2022-08-10,Clothing
CUST_01636,26,Other,76910,West,2022-07-27,Electronics
CUST_01637,20,F,28818,Central,2022-11-16,Clothing
CUST_01638,48,M,15000,North,2023-01-06,Home & Garden
CUST_01639,42,M,77759,West,2022-07-25,Clothing
CUST_01640,52,Other,45021,East,2022-07-21,Electronics
CUST_01641,68,F,74495,North,2022-03-15,Beauty
CUST_01642,36,Other,72487,Central,2022-11-21,Electronics
CUST_01643,18,F,69658,West,2022-07-13,Beauty
CUST_01644,30,Other,56790,Central,2022-05-03,Clothing
CUST_01645,74,F,30753,North,2022-02-26,Sports
CUST_01646,68,Other,49360,North,2022-06-28,Sports
CUST_01647,52,F,83816,Central,2022-06-04,Home & Garden
CUST_01648,42,Other,75070,South,2022-04-13,Beauty
CUST_01649,26,Other,50371,South,2022-01-30,Beauty
CUST_01650,53,M,50129,North,2022-11-13,Home & Garden
CUST_01651,51,Other,67717,Central,2022-10-16,Sports
CUST_01652,69,F,58230,Central,2022-11-17,Home & Garden
CUST_01653,24,F,51375,Central,2022-07-13,Beauty
CUST_01654,40,M,65918,East,2022-04-28,Home & Garden
CUST_01655,21,F,65214,East,2022-05-12,Home & Garden
CUST_01656,44,M,42488,South,2022-02-04,Home & Garden
CUST_01657,45,Other,62135,Central,2023-02-04,Food & Beverage
CUST_01658,31,Other,63929,Central,2022-06-25,Food & Beverage
CUST_01659,33,Other,55252,Central,2022-02-22,Beauty
CUST_01660,74,M,40453,South,2022-03-30,Clothing
CUST_01661,62,Other,48755,East,2022-01-02,Beauty
CUST_01662,32,F,36591,South,2022-04-09,Beauty
CUST_01663,32,Other,62694,South,2022-04-01,Sports
CUST_01664,40,Other,24193,East,2022-05-12,Beauty
CUST_01665,18,M,86224,East,2022-12-23,Sports
CUST_01666,50,F,81140,Central,2022-10-05,Sports
CUST_01667,38,Other,64425,West,2022-03-05,Beauty
CUST_01668,34,Other,73750,Central,2023-01-21,Food & Beverage
CUST_01669,31,F,72262,North,2022-04-22,Sports
CUST_01670,26,M,58541,North,2022-12-01,Home & Garden
CUST_01671,37,M,51919,North,2022-08-13,Beauty
CUST_01672,29,M,49672,South,2022-09-26,Food & Beverage
CUST_01673,26,M,87110,East,2022-03-17,Beauty
CUST_01674,60,F,39783,South,2023-01-22,Electronics
CUST_01675,62,Other,40146,East,2022-06-16,Clothing
CUST_01676,35,Other,75676,North,2022-01-25,Food & Beverage
CUST_01677,22,F,73537,North,2022-03-28,Sports
CUST_01678,46,Other,50769,Central,2022-08-02,Clothing
CUST_01679,58,Other,66624,Central,2022-01-13,Home & Garden
CUST_01680,55,M,69355,Central,2022-03-12,Beauty
CUST_01681,56,F,29879,North,2022-10-30,Home & Garden
CUST_01682,31,F,82626,West,2022-06-05,Beauty
CUST_01683,42,F,69347,Central,2022-12-10,Electronics
CUST_01684,71,M,64812,East,2022-03-26,Clothing
CUST_01685,48,Other,69514,West,2022-03-23,Clothing
CUST_01686,67,Other,62265,East,2022-02-03,Sports
CUST_01687,68,Other,54100,Central,2022-06-16,Clothing
CUST_01688,48,Other,17041,South,2022-01-23,Food & Beverage
CUST_01689,70,F,58721,South,2022-12-30,Beauty
CUST_01690,32,M,28249,South,2022-09-29,Clothing
CUST_01691,32,Other,96091,Central,2022-06-17,Electronics
CUST_01692,37,F,53767,North,2022-02-21,Home & Garden
CUST_01693,24,F,95647,Central,2022-08-19,Food & Beverage
CUST_01694,66,M,59064,South,2022-09-02,Sports
CUST_01695,20,F,44060,North,2022-05-19,Food & Beverage
CUST_01696,62,F,81946,South,2022-12-18,Electronics
CUST_01697,70,M,63963,East,2022-08-17,Sports
CUST_01698,68,M,104855,Central,2022-01-22,Beauty
CUST_01699,18,F,43577,West,2022-03-10,Sports
CUST_01700,59,Other,82922,East,2022-07-14,Electronics
CUST_01701,61,Other,103356,East,2022-02-07,Sports
CUST_01702,39,M,84163,South,2023-01-16,Sports
CUST_01703,37,M,71122,Central,2022-06-02,Clothing
CUST_01704,31,F,84362,Central,2022-08-29,Sports
CUST_01705,62,F,54222,North,2022-08-06,Food & Beverage
CUST_01706,74,M,39690,South,2022-06-19,Beauty
CUST_01707,51,F,45731,East,2022-01-19,Food & Beverage
CUST_01708,20,F,57656,South,2022-06-22,Sports
CUST_01709,22,Other,72235,West,2022-04-08,Sports
CUST_01710,74,Other,40973,North,2022-10-01,Electronics
CUST_01711,22,Other,49689,East,2022-03-03,Home & Garden
CUST_01712,31,M,42448,Central,2022-09-26,Sports
CUST_01713,68,M,76041,North,2022-10-21,Beauty
CUST_01714,28,F,95442,West,2022-10-31,Electronics
CUST_01715,50,F,36478,East,2022-10-29,Sports
CUST_01716,69,Other,67616,East,2022-11-29,Electronics
CUST_01717,41,Other,78812,East,2022-11-17,Sports
CUST_01718,51,Other,52455,West,2022-07-10,Home & Garden
CUST_01719,50,M,29185,East,2022-07-25,Beauty
CUST_01720,26,M,81728,East,2022-06-22,Sports
CUST_01721,62,M,28079,North,2022-11-16,Clothing
CUST_01722,52,Other,88296,Central,2022-04-10,Electronics
CUST_01723,23,Other,42052,North,2022-10-30,Clothing
CUST_01724,30,Other,25454,South,2022-12-29,Beauty
CUST_01725,55,F,47139,North,2022-08-20,Clothing
CUST_01726,59,Other,56033,West,2023-01-25,Beauty
CUST_01727,45,M,60134,South,2022-10-17,Electronics
CUST_01728,63,F,69382,East,2022-06-26,Electronics
CUST_01729,44,M,61959,North,2022-03-17,Electronics
CUST_01730,63,M,93309,East,2022-07-24,Sports
CUST_01731,24,M,55086,Central,2022-10-14,Clothing
CUST_01732,67,F,63049,West,2022-12-17,Home & Garden
CUST_01733,51,F,61295,West,2022-03-22,Home & Garden
CUST_01734,60,F,23361,North,2022-07-24,Home & Garden
CUST_01735,27,Other,32989,North,2022-10-28,Sports
CUST_01736,39,M,57737,Central,2022-05-18,Electronics
CUST_01737,34,Other,65534,Central,2022-04-22,Electronics
CUST_01738,31,Other,16348,North,2022-03-08,Food & Beverage
CUST_01739,45,Other,94470,North,2022-05-11,Food & Beverage
CUST_01740,35,Other,67217,East,2022-04-10,Sports
CUST_01741,42,M,56593,East,2022-11-13,Home & Garden
CUST_01742,30,F,66231,West,2022-05-15,Beauty
CUST_01743,34,M,46034,West,2022-09-10,Clothing
CUST_01744,39,Other,60355,South,2023-01-20,Clothing
CUST_01745,55,Other,63550,West,2022-11-24,Sports
CUST_01746,38,F,82003,South,2022-07-16,Food & Beverage
CUST_01747,53,Other,53288,East,2022-02-01,Electronics
CUST_01748,23,Other,28554,Central,2023-01-20,Clothing
CUST_01749,46,M,39205,North,2022-12-01,Electronics
CUST_01750,41,Other,51687,Central,2022-04-01,Home & Garden
CUST_01751,57,Other,30465,Central,2023-01-07,Electronics
CUST_01752,48,F,37169,South,2022-02-21,Beauty
CUST_01753,53,Other,39376,East,2022-10-07,Clothing
CUST_01754,57,F,50357,Central,2022-05-10,Clothing
CUST_01755,65,M,66939,South,2022-03-03,Clothing
CUST_01756,24,Other,49435,East,2022-09-19,Clothing
CUST_01757,46,M,68364,South,2022-11-08,Beauty
CUST_01758,18,Other,56612,North,2022-04-20,Sports
CUST_01759,33,F,37786,Central,2022-03-24,Electronics
CUST_01760,46,F,63899,North,2022-03-13,Food & Beverage
CUST_01761,20,M,60617,South,2022-03-04,Beauty
CUST_01762,62,Other,68928,West,2022-09-09,Food & Beverage
CUST_01763,32,F,73225,South,2022-11-16,Beauty
CUST_01764,65,Other,82740,South,2022-02-25,Electronics
CUST_01765,30,F,67648,Central,2022-01-25,Electronics
CUST_01766,35,M,59940,East,2022-06-06,Home & Garden
CUST_01767,22,F,69027,East,2022-04-22,Sports
CUST_01768,63,Other,47504,East,2022-12-03,Beauty
CUST_01769,41,Other,46076,South,2022-09-09,Sports
CUST_01770,49,Other,85889,East,2022-01-13,Food & Beverage
CUST_01771,38,F,45518,South,2022-08-06,Electronics
CUST_01772,25,F,39848,South,2022-05-12,Clothing
CUST_01773,54,Other,67636,West,2022-09-07,Food & Beverage
CUST_01774,42,F,47666,South,2022-09-06,Beauty
CUST_01775,50,Other,73000,East,2022-07-08,Home & Garden
CUST_01776,22,F,80987,West,2022-06-25,Food & Beverage
CUST_01777,74,F,42364,West,2022-01-16,Sports
CUST_01778,42,M,70156,South,2022-04-24,Beauty
CUST_01779,67,Other,45066,North,2022-09-15,Food & Beverage
CUST_01780,22,M,52104,Central,2022-09-01,Clothing
CUST_01781,39,F,62941,North,2022-10-20,Beauty
CUST_01782,47,M,46118,North,2022-04-05,Sports
CUST_01783,48,Other,61061,North,2022-06-19,Sports
CUST_01784,71,Other,53699,West,2022-05-27,Sports
CUST_01785,43,M,73494,North,2022-08-30,Sports
CUST_01786,39,F,73551,Central,2022-11-18,Sports
CUST_01787,56,F,46211,South,2022-10-10,Food & Beverage
CUST_01788,18,F,63407,South,2022-07-07,Sports
CUST_01789,68,Other,76809,East,2022-09-28,Clothing
CUST_01790,30,F,36871,Central,2023-01-15,Sports
CUST_01791,33,M,53577,West,2022-08-14,Food & Beverage
CUST_01792,27,Other,62502,North,2022-09-06,Beauty
CUST_01793,25,M,36095,Central,2022-05-29,Beauty
CUST_01794,27,M,91498,Central,2022-02-14,Clothing
CUST_01795,51,F,48412,South,2023-02-04,Clothing
CUST_01796,29,Other,90625,Central,2022-01-01,Beauty
CUST_01797,26,M,45462,West,2022-01-08,Food & Beverage
CUST_01798,38,M,47504,South,2022-10-14,Home & Garden
CUST_01799,44,M,25457,North,2022-10-13,Food & Beverage
CUST_01800,34,F,67402,South,2023-01-25,Electronics
CUST_01801,50,Other,33891,South,2023-01-30,Sports
CUST_01802,65,F,54002,West,2023-01-07,Home & Garden
CUST_01803,47,F,40025,North,2022-02-26,Electronics
CUST_01804,45,Other,61022,East,2022-07-26,Electronics
CUST_01805,65,Other,15000,Central,2023-01-05,Beauty
CUST_01806,60,F,58182,East,2022-05-05,Sports
CUST_01807,67,Other,63068,Central,2022-02-23,Clothing
CUST_01808,42,F,48903,West,2022-02-27,Food & Beverage
CUST_01809,61,Other,50090,North,2022-10-09,Sports
CUST_01810,23,F,46523,West,2022-05-30,Clothing
CUST_01811,23,Other,53744,West,2022-11-22,Food & Beverage
CUST_01812,48,F,86207,West,2022-08-07,Home & Garden
CUST_01813,26,Other,74176,North,2022-07-24,Sports
CUST_01814,64,M,53725,West,2022-12-13,Clothing
CUST_01815,49,M,48419,North,2022-06-08,Sports
CUST_01816,41,Other,72085,East,2022-07-27,Clothing
CUST_01817,40,M,59706,South,2022-09-22,Clothing
CUST_01818,45,F,35650,Central,2022-03-29,Beauty
CUST_01819,27,M,51443,South,2022-05-19,Home & Garden
CUST_01820,21,F,83622,North,2022-03-24,Home & Garden
CUST_01821,32,Other,66563,West,2022-08-03,Home & Garden
CUST_01822,23,M,48627,Central,2022-02-25,Clothing
CUST_01823,55,Other,27345,West,2022-08-01,Electronics
CUST_01824,31,M,60921,North,2022-07-24,Clothing
CUST_01825,52,Other,56720,Central,2022-07-18,Clothing
CUST_01826,43,M,53120,Central,2022-05-18,Electronics
CUST_01827,41,Other,72327,South,2022-07-19,Electronics
CUST_01828,38,M,66822,East,2022-01-30,Clothing
CUST_01829,64,Other,27924,West,2022-03-18,Sports
CUST_01830,65,Other,56831,North,2022-03-13,Beauty
CUST_01831,36,Other,32017,East,2022-03-25,Electronics
CUST_01832,67,M,46837,West,2022-12-17,Sports
CUST_01833,24,F,30707,West,2022-06-20,Clothing
CUST_01834,54,M,31325,West,2023-01-13,Sports
CUST_01835,24,M,20685,Central,2022-01-28,Clothing
CUST_01836,29,Other,63347,Central,2023-01-31,Food & Beverage
CUST_01837,56,M,61301,East,2022-02-12,Home & Garden
CUST_01838,37,Other,55351,Central,2022-05-07,Electronics
CUST_01839,25,M,45197,West,2022-10-05,Home & Garden
CUST_01840,71,M,29426,North,2022-05-18,Electronics
CUST_01841,42,M,46924,Central,2022-07-19,Sports
CUST_01842,28,Other,61391,West,2022-06-22,Clothing
CUST_01843,53,Other,60928,North,2023-01-17,Clothing
CUST_01844,74,F,83132,Central,2022-07-28,Sports
CUST_01845,50,M,79716,Central,2022-01-31,Sports
CUST_01846,69,M,56123,North,2022-01-22,Home & Garden
CUST_01847,57,Other,46728,South,2022-07-17,Sports
CUST_01848,39,Other,40483,North,2022-02-04,Beauty
CUST_01849,20,Other,26730,West,2022-08-21,Sports
CUST_01850,18,F,33873,East,2022-05-29,Electronics
CUST_01851,42,Other,23030,Central,2022-03-30,Home & Garden
CUST_01852,21,M,90818,West,2023-02-01,Home & Garden
CUST_01853,68,F,61421,Central,2023-01-27,Beauty
CUST_01854,59,Other,68251,Central,2022-02-02,Electronics
CUST_01855,18,F,50379,South,2022-04-06,Food & Beverage
CUST_01856,56,F,103926,South,2022-02-08,Electronics
CUST_01857,58,F,34043,Central,2022-05-16,Sports
CUST_01858,54,F,25067,East,2022-10-14,Clothing
CUST_01859,71,M,103449,North,2022-12-07,Sports
CUST_01860,35,Other,28592,North,2022-08-04,Sports
CUST_01861,21,M,50118,West,2022-07-18,Beauty
CUST_01862,41,M,41974,East,2022-03-06,Home & Garden
CUST_01863,34,F,62903,North,2022-04-16,Clothing
CUST_01864,28,F,48678,Central,2023-01-07,Food & Beverage
CUST_01865,42,F,68317,Central,2022-08-15,Home & Garden
CUST_01866,54,Other,72767,East,2022-04-11,Sports
CUST_01867,72,F,26565,West,2022-02-05,Clothing
CUST_01868,69,F,39889,Central,2022-03-30,Sports
CUST_01869,41,F,70105,South,2022-05-06,Food & Beverage
CUST_01870,59,Other,76984,Central,2022-11-15,Home & Garden
CUST_01871,42,F,59173,East,2022-09-18,Sports
CUST_01872,52,F,64395,West,2022-07-12,Beauty
CUST_01873,40,M,84609,North,2022-07-24,Beauty
CUST_01874,62,M,48913,West,2022-09-14,Beauty
CUST_01875,64,M,58955,North,2022-02-19,Clothing
CUST_01876,55,Other,79741,West,2022-05-06,Food & Beverage
CUST_01877,48,Other,81158,Central,2022-06-01,Beauty
CUST_01878,69,Other,53891,North,2022-06-26,Clothing
CUST_01879,57,F,40460,North,2022-02-24,Electronics
CUST_01880,60,M,53676,West,2022-07-12,Sports
CUST_01881,55,F,55519,North,2022-04-07,Electronics
CUST_01882,22,F,39803,South,2022-10-15,Food & Beverage
CUST_01883,28,M,42421,Central,2022-09-25,Electronics
CUST_01884,45,Other,81191,West,2022-06-29,Home & Garden
CUST_01885,36,Other,65340,Central,2022-12-06,Food & Beverage
CUST_01886,35,Other,50211,Central,2023-01-17,Electronics
CUST_01887,42,M,35105,West,2022-11-17,Home & Garden
CUST_01888,60,M,42639,South,2022-10-09,Beauty
CUST_01889,43,Other,23726,East,2022-08-23,Clothing
CUST_01890,25,M,59692,Central,2022-11-12,Sports
CUST_01891,60,Other,41633,South,2022-10-06,Sports
CUST_01892,68,M,61254,North,2022-03-14,Food & Beverage
CUST_01893,40,M,69887,North,2022-09-16,Clothing
CUST_01894,74,M,61548,East,2022-03-11,Home & Garden
CUST_01895,64,F,47849,West,2022-06-12,Home & Garden
CUST_01896,42,Other,38882,South,2022-08-18,Sports
CUST_01897,71,M,32521,North,2022-06-30,Electronics
CUST_01898,37,Other,78933,East,2022-04-20,Beauty
CUST_01899,24,Other,60669,Central,2022-05-04,Food & Beverage
CUST_01900,68,F,48902,East,2023-01-05,Clothing
CUST_01901,19,Other,67038,South,2022-09-04,Home & Garden
CUST_01902,56,F,75233,Central,2022-03-13,Electronics
CUST_01903,60,F,42008,South,2022-11-02,Home & Garden
CUST_01904,42,Other,60064,North,2022-03-16,Sports
CUST_01905,29,M,60466,Central,2022-05-10,Food & Beverage
CUST_01906,26,F,83596,North,2022-09-06,Sports
CUST_01907,47,F,48639,Central,2022-12-29,Sports
CUST_01908,51,F,38240,West,2022-09-21,Home & Garden
CUST_01909,44,Other,62232,West,2022-05-03,Clothing
CUST_01910,56,F,68739,West,2022-02-08,Beauty
CUST_01911,20,F,58419,Central,2022-10-19,Electronics
CUST_01912,45,F,85174,North,2022-07-27,Food & Beverage
